name,original_names,services,location_count,brand,state,city,address,postcode,lat,lon,phone,website,opening_hours,type,id
Walmart Tire & Lube,Walmart Tire & Lube; Walmart Supercenter,General Store; Supercenter,2,,CO,Aurora,5650 South Chambers Road,80015,39.6130111,-104.811255,,,,node,4275009163
Walmart Neighborhood Market,Walmart Neighborhood Market,Neighborhood Market,1,Walmart,CO,Centennial,16746 East Smoky Hill Road,80015,39.62527818387096,-104.79396830000002,+1 303-305-1110,https://www.walmart.com/store/3126-centennial-co,Mo-Su 06:00-24:00,way,365793223
Walmart Supercenter,Walmart Supercenter,Supercenter,1,Walmart,CO,Littleton,7700 West Quincy Avenue,80123,39.63642752105263,-105.08340593157897,+1 303-971-0321,https://www.walmart.com/store/1308-littleton-co,Mo-Su 06:00-23:00,way,49953829
Walmart Neighborhood Market,Walmart Neighborhood Market,Neighborhood Market,1,Walmart,CO,Aurora,21475 East Quincy Avenue,80015,39.64014787333333,-104.7376196,+1 303-248-4048,https://www.walmart.com/store/3740-aurora-co,Mo-Su 06:00-24:00,way,668169820
Walmart Supercenter,Walmart Supercenter; Walmart Garden Center; Walmart Tire & Lube,General Store; Supercenter,3,Walmart,CO,Denver,9400 East Hampden Avenue,80231,39.65197465806451,-104.8791244967742,+1 720-748-1000,https://www.walmart.com/store/3566/denver-co/,Mo-Su 06:00-24:00,way,39142797
Walmart Garden Center,Walmart Garden Center; Walmart Supercenter,General Store; Supercenter,2,Walmart,,,,,39.6558281,-104.9940997,,https://www.walmart.com/store/2751-englewood-co,,node,9173720728
Walmart Neighborhood Market,Walmart Neighborhood Market,Neighborhood Market,1,Walmart,CO,Aurora,15240 East Iliff Avenue,80014,39.67342538,-104.81132273333333,+1 303-481-3904,https://www.walmart.com/store/4196-aurora-co,Mo-Su 06:00-23:00,way,350214845
Walmart Supercenter,Walmart Supercenter,Supercenter,1,Walmart,CO,Denver,2770 West Evans Avenue,80219,39.6774663125,-105.02156038333334,+1 303-222-7043,https://www.walmart.com/store/5676-denver-co,Mo-Su 06:00-24:00,way,66208761
Walmart Neighborhood Market,Walmart Neighborhood Market,Neighborhood Market,1,Walmart,CO,Denver,1442 South Parker Road,80231,39.69034927,-104.88875489,+1 303-481-0182,https://www.walmart.com/store/3128-denver-co,Mo-Su 06:00-24:00,way,192024160
Walmart Supercenter,Walmart Supercenter,Supercenter,1,Walmart,CO,Evergreen,952 Swede Gulch Road,80439,39.700998606666666,-105.32744300666668,+1 303-526-1649,https://www.walmart.com/store/2293-evergreen-co,Mo-Su 06:00-23:00,way,203936466
Walmart Supercenter,Walmart Supercenter,Supercenter,1,Walmart,CO,Aurora,14000 East Exposition Avenue,80012,39.701921095454544,-104.82625941818182,+1 303-368-1115,https://www.walmart.com/store/1492-aurora-co,Mo-Su 06:00-22:00,way,289313766
Walmart Supercenter,Walmart Supercenter,Supercenter,1,Walmart,CO,Lakewood,440 South Wadsworth Boulevard,80226,39.72214108749999,-105.08037278125,+1 303-205-0754,https://www.walmart.com/store/4284-lakewood-co,Mo-Su 06:00-24:00,way,119765384
Walmart Garden Center,Walmart Garden Center; Walmart Supercenter; Walmart Tire & Lube Express,General Store; Supercenter,3,Walmart,CO,Lakewood,7455 West Colfax Avenue,80214,39.74225998571429,-105.08034348571428,+1 303-274-5211,,,way,357569596
Walmart Automotive Center,Walmart Garden Center; Walmart Automotive Center; Walmart Supercenter,Auto Care; General Store; Supercenter,3,,,,,,39.761479,-104.773415,,,,node,9041975620
Auto Repair,Auto Repair; Walmart Garden Center; Walmart Supercenter,Auto Care; General Store; Supercenter,3,,,,,,39.768873,-104.8971545,,,,node,9837280810
Walmart Supercenter,Walmart Supercenter,Supercenter,1,Walmart,CO,Lakeside,5957 West 44th Avenue,80212,39.7790786,-105.06108107241378,+1 303-222-4455,https://www.walmart.com/store/5957-lakeside-co,Mo-Su 06:00-24:00,way,497517835
Walmart Neighborhood Market,Walmart Neighborhood Market,Neighborhood Market,1,Walmart,CO,Denver,5141 Chambers Road,80239,39.78614518928571,-104.81145865,+1 303-218-6237,https://www.walmart.com/store/3127-denver-co,06:00-23:00,way,637029330
Walmart Supercenter,Walmart Supercenter,Supercenter,1,Walmart,CO,Arvada,9400 Ralston Road,80002,39.80050173333333,-105.10302141333334,+1 720-624-0346,https://www.walmart.com/store/4734-arvada-co,Mo-Su 06:00-24:00,way,595594062
Walmart Supercenter,Walmart Supercenter,Supercenter,1,Walmart,CO,Commerce City,5990 Dahlia Street,80022,39.80469563478262,-104.92803968260868,+1 303-287-0600,https://www.walmart.com/store/2752-commerce-city-co,Mo-Su 06:00-24:00,way,131426333
Walmart Supercenter,Walmart Supercenter,Supercenter,1,Walmart,CO,Westminster,7155 Sheridan Boulevard,80003,39.825188730952384,-105.05603100476188,+1 303-487-1412,https://www.walmart.com/store/3824-westminster-co,Mo-Su 06:00-24:00,way,212907153
Walmart Neighborhood Market,Walmart Neighborhood Market,Neighborhood Market,1,Walmart,CO,Westminster,7170 Federal Boulevard,80030,39.826783,-105.02339,+1-303-200-1043,https://www.walmart.com/store/6177/westminster-co/whats-new,Mo-Su 06:00-24:00,node,4313564436
Walmart Supercenter,Walmart Supercenter; Walmart Deli,General Store; Supercenter,2,Walmart,KS,Marysville,1174 Pony Expressway Highway,66508,39.84344873333334,-96.60494793333334,+1 785-562-2390,https://www.walmart.com/store/341-marysville-ks,24/7,way,95105555
Walmart Neighborhood Market,Walmart Neighborhood Market,Neighborhood Market,1,Walmart,CO,Thornton,850 East 88th Avenue,80229,39.85499759230769,-104.9752190923077,+1 303-287-4404,https://www.walmart.com/store/3019-thornton-co,Mo-Su 06:00-24:00,way,382619510
Walmart Supercenter,Walmart Supercenter,Supercenter,1,Walmart,CO,Westminster,9499 Sheridan Boulevard,80031,39.86812542222222,-105.05665870833334,+1 303-427-4882,https://www.walmart.com/store/2223-westminster-co,Mo-Su 06:00-24:00,way,151960439
Walmart Supercenter,Walmart Supercenter,Supercenter,1,Walmart,CO,Thornton,9901 Grant Street,80229,39.87590961052631,-104.98611894736844,+1 303-451-1003,https://www.walmart.com/store/1231-thornton-co,Mo-Su 06:00-24:00,way,45812366
Walmart Neighborhood Market,Walmart Neighborhood Market,Neighborhood Market,1,Walmart,CO,Northglenn,10755 Washington Street,80233,39.891690526666665,-104.97918718666664,+1 303-200-1490,https://www.walmart.com/store/4747-northglenn-co,Mo-Su 06:00-24:00,way,345336082
Walmart Supercenter,Walmart Supercenter,Supercenter,1,Walmart,CO,Broomfield,4651 West 121st Avenue,80020,39.91657343809524,-105.04649142380951,+1 303-217-9374,https://www.walmart.com/store/4288/broomfield-co,24/7,way,292810942
Walmart Supercenter,Walmart Supercenter,Supercenter,1,Walmart,CO,Broomfield,500 Summit Boulevard,80021,39.92606828571428,-105.13651985714289,+1 303-466-3928,https://www.walmart.com/store/5341-broomfield-co,Mo-Su 06:00-23:00,way,115984386
Walmart Supercenter,Walmart Supercenter,Supercenter,1,Walmart,CO,Thornton,7101 East 128th Avenue,80602,39.93099855,-104.90608618181818,+1 303-209-4339,https://www.walmart.com/store/4567-brighton-co,24/7,way,201070895
Walmart Supercenter,Walmart Supercenter,Supercenter,1,Walmart,CO,Westminster,200 West 136th Avenue,80234,39.94046264583333,-104.99080647083332,+1 720-929-1758,https://www.walmart.com/store/3867-westminster-co,24/7,way,264675125
Walmart Supercenter,Walmart Supercenter,Supercenter,1,Walmart,CO,Brighton,60 West Bromley Lane,80601,39.969700914814815,-104.82387098518518,+1 303-659-1560,https://www.walmart.com/store/1659-brighton-co,24/7,way,220973144
Walmart Supercenter,Walmart Supercenter,Supercenter,1,Walmart,CO,Lafayette,745 North Highway 287,80026,40.00620224878049,-105.10516909512197,+1 303-666-0340,https://www.walmart.com/store/1045-lafayette-co,24/7,way,97343747
Walmart Supercenter,Walmart Supercenter,Supercenter,1,Walmart,CO,Longmont,2285 East Ken Pratt Boulevard,80504,40.15840735849057,-105.04846284528304,+1 303-678-0803,https://www.walmart.com/store/905-longmont-co,24/7,way,152939220
Walmart Supercenter,Walmart Supercenter,Supercenter,1,Walmart,NE,Fairbury,2831 Highway 15,68352,40.16294015714285,-97.17548931428573,+1 402-729-3394,https://www.walmart.com/store/418-fairbury-ne,Mo-Su 06:00-24:00,way,468933798
Walmart Supercenter,Walmart Supercenter,Supercenter,1,Walmart,NE,McCook,1902 West B Street,69001,40.19885955416667,-100.65230707916668,+1 308-345-1800,https://www.walmart.com/store/790-mccook-ne,24/7,way,403406067
Walmart Supercenter,Walmart Supercenter,Supercenter,1,Walmart,CO,Longmont,2514 Main Street,80504,40.20517025384615,-105.09905088461538,+1-303-774-7513,https://www.walmart.com/store/5370-longmont-co,Mo-Su 07:00-22:00; Tu 06:00-22:00,way,135158146
Walmart Supercenter,Walmart Supercenter,Supercenter,1,Walmart,CO,Fort Morgan,1300 Barlow Road,80701,40.260811753571424,-103.76980397857145,+1 970-542-2272,https://www.walmart.com/store/5033-fort-morgan-co,24/7,way,324628880
Walmart Supercenter,Walmart Supercenter,Supercenter,1,Walmart,NE,Beatrice,3620 North 6th Street,68310,40.30353254516128,-96.74437616451613,+1 402-228-1244,https://www.walmart.com/store/2784-beatrice-ne,Mo-Su 06:00-01:00,way,593154777
Walmart Supercenter,Walmart Supercenter,Supercenter,1,Walmart,CO,Greeley,3103 South 23rd Avenue,80631,40.38633155757577,-104.71887852121212,+1 970-330-1452,https://www.walmart.com/store/980-greeley-co,Mo-Su 06:00-24:00,way,379461870
Walmart Supercenter,Walmart Supercenter; Walmart Garden Center,General Store; Supercenter,2,Walmart,CO,Loveland,1325 North Denver Avenue,80537,40.40453678387097,-105.0464075,+1 970-669-4579,https://www.walmart.com/store/953-loveland-co,24/7,way,57844353
Walmart Supercenter,Walmart Supercenter,Supercenter,1,Walmart,CO,Greeley,920 47th Avenue,80634,40.42274925135136,-104.75448751891888,+1 970-353-4231,https://www.walmart.com/store/5051-greeley-co,Mo-Su 06:00-24:00,way,326804855
Walmart Supercenter,Walmart Supercenter; Walmart Garden Center,General Store; Supercenter,2,Walmart,CO,Loveland,250 West 65th Street,80538,40.45686987804878,-105.0806724,+1 970-667-3331,https://www.walmart.com/store/1008-loveland-co,24/7,way,515897630
Walmart Supercenter,Walmart Supercenter,Supercenter,1,Walmart,CO,Fort Collins,4625 South Mason Street,80525,40.5214681631579,-105.07949331578948,+1 970-372-3477,https://www.walmart.com/store/3177-fort-collins-co,Mo-Su 06:00-01:00,way,448903685
Walmart Supercenter,Walmart Supercenter,Supercenter,1,Walmart,CO,Timnath,4500 Weitzel Street,80547-4416,40.526430265384604,-104.99053924999998,+1 970-484-0328,https://www.walmart.com/store/4599-timnath-co,24/7,way,226188434
Walmart Supercenter,Walmart Supercenter,Supercenter,1,Walmart,CO,Fort Collins,1250 East Magnolia Street,80524,40.58635448999999,-105.05487863333332,+1 970-493-3048,https://www.walmart.com/store/2729-fort-collins-co,24/7,way,130730380
Walmart Supercenter,Walmart Supercenter,Supercenter,1,Walmart,NE,Hastings,3803 Osborne Drive West,68901,40.62437141304348,-98.3856332695652,+1 402-462-6000,https://www.walmart.com/store/1460-hastings-ne,24/7,way,140486224
Walmart Supercenter,Walmart Supercenter,Supercenter,1,Walmart,CO,Sterling,1510 West Main Street,80751,40.626899048,-103.236559492,+1 970-522-0600,https://www.walmart.com/store/924-sterling-co,24/7,way,235004270
Walmart Supercenter,Walmart Supercenter,Supercenter,1,Walmart,NE,Crete,1800 East 29th Street,68333,40.64044787142857,-96.93945022857145,+1 402-826-1002,https://www.walmart.com/store/4322-crete-ne,Mo-Sa 07:00-20:00,way,632337648
Walmart Supercenter,Walmart Supercenter,Supercenter,1,Walmart,NE,Kearney,5411 North 2nd Avenue,68847,40.726509173333326,-99.08092454,+1-308-234-8448,https://www.walmart.com/store/598-kearney-ne,24/7,way,77722209
Walmart Supercenter,Walmart Supercenter,Supercenter,1,Walmart,NE,Lincoln,2500 Jamie Lane,68512,40.72935978125,-96.6848748875,+1 402-975-6171,https://www.walmart.com/store/2432-lincoln-ne,24/7,way,343553998
Walmart Tire & Lube,Walmart Tire & Lube,General Store,1,,,,,,40.7360279,-96.597864,,,,node,4229667789
Walmart Supercenter,Walmart Supercenter,Supercenter,1,Walmart,NE,Lexington,200 Frontier Street,68850,40.74464202222222,-99.7422381074074,+1 308-324-7427,https://www.walmart.com/store/637-lexington-ne,24/7,way,632056736
Walmart Supercenter,Walmart Supercenter,Supercenter,1,Walmart,NE,York,101 East David Drive,68467,40.82769058387097,-97.59354717096772,+1 402-362-3366,https://www.walmart.com/store/350-york-ne,24/7,way,142453306
Walmart Supercenter,Walmart Supercenter; Walmart Garden Center,General Store; Supercenter,2,Walmart,NE,Lincoln,3400 North 85th Street,68507,40.84885667199999,-96.601804492,+1-402-466-0447,https://www.walmart.com/store/3823-lincoln-ne,Mo-Su 06:00-22:00,way,195040388
Walmart Garden Center,Walmart Supercenter; Walmart Garden Center,General Store; Supercenter,2,Walmart,,,4700 North 27th Street,68504,40.857622580000005,-96.67839808,,,,way,197626721
Walmart Supercenter,Walmart Supercenter,Supercenter,1,Walmart,NE,Seward,1326 280th Road,68434,40.87654541428572,-97.09875495714286,+1 402-643-6631,https://www.walmart.com/store/885-seward-ne,24/7,way,213025577
Walmart Supercenter,Walmart Supercenter,Supercenter,1,Walmart,NE,Grand Island,3501 South Locust Street,68803,40.885608,-98.33596090869564,+1 308-381-4970,https://www.walmart.com/store/3395-grand-island-ne,24/7,way,549332908
Walmart Supercenter,Walmart Supercenter; Walmart Garden Center,General Store; Supercenter,2,Walmart,NE,Grand Island,2250 North Diers Avenue,68803,40.94282628965517,-98.38685056551722,+1 308-381-0333,https://www.walmart.com/store/1326-grand-island-ne,24/7,way,632330523
Walmart Supercenter,Walmart Supercenter,Supercenter,1,Walmart,NE,Ogallala,201 Pony Express Lane,69153,41.1136658875,-101.7189288625,+1 308-284-0143,https://www.walmart.com/store/7129/ogallala-ne,24/7,way,536210459
Walmart Supercenter,Walmart Supercenter,Supercenter,1,Walmart,NE,Sidney,3001 Silverberg Drive,69162,41.116828600000005,-102.94481202,+1 308-254-9138,https://www.walmart.com/store/5170-sidney-ne,24/7,way,191659435
Walmart Supercenter,Walmart Supercenter,Supercenter,1,Walmart,NE,North Platte,1401 South Dewey Street,69101,41.120754270370384,-100.75794312222224,+1 308-532-5529,https://www.walmart.com/store/1585-north-platte-ne,06:00-23:00,way,1291554643
Walmart Supercenter,Walmart Supercenter; Walmart Garden Center,General Store; Supercenter,2,Walmart,WY,Cheyenne,580 Livingston Avenue,82007,41.12650083846154,-104.76502036153846,+1 307-823-6810,https://www.walmart.com/store/4653-cheyenne-wy,24/7,way,547693961
Walmart,Walmart,General Store,1,,,,,,41.1267094,-104.76166718,,,,way,549380154
Walmart Garden Center,Walmart Garden Center; Walmart Supercenter,General Store; Supercenter,2,Walmart,,,,,41.1635547,-104.79199,,,,node,8172495779
Walmart Supercenter,Walmart Supercenter,Supercenter,1,Walmart,WY,Laramie,4308 East Grand Avenue,82070,41.30184725384615,-105.5401813153846,+1 307-745-6100,https://www.walmart.com/store/1412-laramie-wy,24/7,way,129803651
Walmart Supercenter,Walmart Supercenter,Supercenter,1,Walmart,NE,Columbus,818 East 23rd Street,68601,41.44109861212121,-97.3170592090909,+1 402-564-1668,https://www.walmart.com/store/774-columbus-ne,24/7,way,520445994
Walmart Supercenter,Walmart Supercenter,Supercenter,1,Walmart,NE,Scottsbluff,3322 Avenue I,69361,41.87988564482759,-103.67855603448275,+1 308-632-2666,https://www.walmart.com/store/867-scottsbluff-ne,24/7,way,117162734
Walmart Supercenter,Walmart Supercenter,Supercenter,1,Walmart,NE,Norfolk,2400 West Pasewalk Avenue,68701,42.02392267058824,-97.4449340764706,+1 402-371-5452,https://www.walmart.com/store/645-norfolk-ne,24/7,way,630945657
Walmart Vision Center,Walmart Vision Center; Walmart Photo Center; Walmart Supercenter; Walmart Auto Care Center,Auto Care; General Store; Supercenter; Vision Center,4,,SD,Vermillion,1207 Princeton Avenue,57069,42.7917609,-96.9367936,,,Mo-Fr 09:00-20:00; Sa 09:00-18:00; Su 12:00-17:00,node,5638788987
Walmart Supercenter,Walmart Supercenter; Walmart Garden Center,General Store; Supercenter,2,Walmart,WY,Casper,4255 CY Avenue,82604,42.81683654193549,-106.37450744516129,+1 307-232-9593,https://www.walmart.com/store/3778-casper-wy,24/7,way,630669767
Walmart Supercenter,Walmart Supercenter,Supercenter,1,Walmart,NE,Chadron,510 Linden Street,69337,42.82722423333334,-103.0221191,+1 308-432-6999,https://www.walmart.com/store/2579-chadron-ne,24/7,way,463923384
Walmart Supercenter,Walmart Supercenter,Supercenter,1,Walmart,WY,Casper,4400 East 2nd Street,82609,42.85120344545454,-106.26703894242422,+1 307-237-0991,https://www.walmart.com/store/1617-casper-wy,24/7,way,265112879
Walmart Supercenter,Walmart Supercenter,Supercenter,1,Walmart,SD,Yankton,3001 Broadway Avenue,57078,42.907437787878784,-97.40094697575758,+1 605-665-1425,https://www.walmart.com/store/1483-yankton-sd,24/7,way,167708129
